Type,ClusterID,CentroidX,CentroidY,NumMembers,TimeOfDay,DecisiveOrStyle,Weather,RoadCondition,CommInterval,Channel,ChannelQuality
VRU,337,852.4,829,4,10.69,Decisive,fog,not visible,High,98,Medium
VRU,338,708,765.4,14,11.14,Decisive,snow,slippery,Low,99,Medium
VRU,339,1553.6,794.6,18,9.68,Decisive,rain,slippery,High,112,Good
VRU,340,1352.4,774.1,15,11.23,Decisive,fog,not visible,Low,113,Medium
VRU,341,396.35,759.075,15,12.66,Decisive,motorway,sunny,Low,95,Good
VRU,342,327.8,798.6,10,10.2,Decisive,fog,not visible,High,96,Good
VRU,343,469.25,780.7,11,10.45,Non-decisive,fog,not visible,High,100,Good
VRU,344,1894.85,785.45,7,12.68,Decisive,motorway,sunny,Low,98,Medium
VRU,345,1012.9,848.9,10,10.73,Non-decisive,night,clear,High,105,Medium
VRU,346,589.425,753.075,14,11.77,Decisive,motorway,sunny,Low,101,Medium
VRU,347,406.86,766.56,20,11.62,Decisive,motorway,sunny,Low,102,Good
VRU,348,1158.31,761.86,30,10.6,Decisive,snow,slippery,High,114,Good
VRU,349,1734.9,618.9,4,10.55,Decisive,night,clear,High,100,Good
VRU,350,795.6666667,758.1333333,10,10.31,Decisive,fog,not visible,High,103,Good
VRU,351,110.325,745.225,18,11.95,Decisive,motorway,sunny,Low,91,Good
VRU,352,1287.9,767.3625,27,11.03,Decisive,snow,slippery,Low,115,Medium
VRU,353,1823.266667,736.7666667,8,11.48,Decisive,motorway,sunny,Low,101,Medium
VRU,354,1786.2,771.7333333,19,11.6,Non-decisive,night,clear,Low,102,Good
VRU,355,824.9,745.5,5,12.65,Decisive,motorway,sunny,Low,104,Medium
VRU,356,558,810.1,4,10.81,Non-decisive,fog,not visible,High,106,Medium
VRU,357,1800.85,725.2,13,11.21,Decisive,snow,slippery,Low,107,Medium
VRU,358,301.2,748.8,8,10.87,Decisive,fog,not visible,High,98,Medium
VRU,359,156.9,698.8,4,10.42,Decisive,fog,not visible,High,97,Good
VRU,360,500.45,735.7,4,11.53,Non-decisive,snow,slippery,Low,105,Medium
VRU,361,708.6,829.5,8,9.51,Decisive,rain,slippery,High,107,Medium
VRU,362,750.2,826.9,2,11.23,Decisive,snow,slippery,Low,108,Medium
VRU,363,426.9857143,750.8142857,25,10.95,Non-decisive,rain,slippery,High,109,Good
VRU,364,137.9,774.6,6,10.92,Decisive,night,clear,High,99,Medium
VRU,365,1189.3,774.55,12,10.07,Decisive,rain,slippery,High,116,Medium
VRU,366,1641,822.1,8,10.06,Decisive,fog,not visible,High,110,Medium
VRU,367,684.85,748.2,25,10.92,Decisive,snow,slippery,High,111,Medium
VRU,368,1110.2,747.45,16,10.08,Decisive,fog,not visible,High,117,Good
VRU,369,520.9666667,757.2666667,15,11.25,Decisive,rain,slippery,Low,110,Medium
VRU,370,769.55,785.35,9,10.06,Non-decisive,rain,slippery,High,112,Good
VRU,371,753.1,829.5,3,11.82,Decisive,night,clear,Low,113,Medium
VRU,372,445.8,721.5,6,11.36,Non-decisive,snow,slippery,Low,114,Good
VRU,373,218.2,820.4,11,9.62,Decisive,rain,slippery,High,103,Good
VRU,374,279.6,692.7,3,9.89,Non-decisive,fog,not visible,High,104,Medium
VRU,375,1687.766667,775.6,17,12.18,Non-decisive,motorway,sunny,Low,114,Good
VRU,376,1562.525,787.75,12,9.68,Decisive,fog,not visible,High,118,Good
VRU,377,1787.975,760.7,21,12.33,Decisive,motorway,sunny,Low,115,Medium
VRU,378,1317.45,783.9,12,10.63,Decisive,snow,slippery,High,119,Medium
VRU,379,575.5,738.4,7,10.9,Decisive,night,clear,High,115,Medium
VRU,380,1388.72,755.86,17,11.35,Decisive,night,clear,Low,120,Medium
VRU,381,1345.5,635.6,3,10.08,Decisive,fog,not visible,High,121,Medium
VRU,382,127.1,623.9,2,10.58,Decisive,fog,not visible,High,93,Medium
VRU,383,1586.85,741.2,6,11.01,Decisive,night,clear,Low,122,Good
VRU,384,1554.733333,765.1166667,22,12.45,Decisive,motorway,sunny,Low,123,Good
VRU,385,1458.866667,776.1666667,14,11.32,Decisive,motorway,sunny,Low,124,Good
VRU,386,1812.966667,753.4666667,24,11.75,Decisive,night,clear,Low,106,Medium
VRU,387,137.7,679,8,11.32,Decisive,fog,not visible,Low,107,Medium
VRU,388,1224.4,808.45,19,12.95,Decisive,motorway,sunny,Low,125,Medium
VRU,389,507.35,797,6,11.28,Non-decisive,snow,slippery,Low,116,Medium
VRU,390,1704.75,817.85,6,11.38,Decisive,night,clear,Low,116,Medium
VRU,391,1631.5,727.8,8,11.48,Non-decisive,night,clear,Low,117,Good
VRU,392,396.35,763.9,9,12.04,Decisive,night,clear,Low,117,Good
VRU,393,232.05,776.6,12,10,Decisive,fog,not visible,High,108,Medium
VRU,394,1004.6,782.7333333,8,11.55,Decisive,motorway,sunny,Low,109,Good
VRU,395,126.1,733.8,13,11.43,Decisive,night,clear,Low,111,Medium
VRU,396,665.6,753.25,13,11.95,Decisive,night,clear,Low,118,Good
VRU,397,1909.2,722.3,3,11.98,Decisive,motorway,sunny,Low,99,Medium
VRU,398,1222.366667,791.2,9,10.98,Decisive,motorway,sunny,High,126,Good
VRU,399,1674.6,679.8,3,12.12,Decisive,night,clear,Low,127,Good
VRU,400,1319.233333,771.2416667,35,11.44,Decisive,motorway,sunny,Low,128,Medium
VRU,401,1667.4,700.5,11,10.31,Decisive,fog,not visible,High,129,Good
VRU,402,45,651,5,10.04,Decisive,fog,not visible,High,90,Medium
VRU,403,1768.2,661.7,7,11.89,Decisive,motorway,sunny,Low,125,Medium
VRU,404,150.05,744.4,11,10.28,Non-decisive,fog,not visible,High,112,Good
VRU,405,265.5,764.55,8,10.38,Non-decisive,rain,slippery,High,119,Medium
VRU,406,1432.325,786.125,17,11.83,Decisive,motorway,sunny,Low,130,Good
VRU,407,616.4,796,3,10.51,Non-decisive,fog,not visible,High,120,Medium
VRU,408,341.5,754.55,26,12.05,Non-decisive,night,clear,Low,121,Medium
VRU,409,406.025,734.775,11,10.72,Non-decisive,motorway,sunny,High,122,Good
VRU,410,613.55,813.9,8,11.2,Decisive,snow,slippery,Low,123,Good
VRU,411,111,790,7,10.33,Decisive,fog,not visible,High,113,Medium
VRU,412,881.8,747.9,12,12.59,Decisive,motorway,sunny,Low,124,Good
VRU,413,1397,725.4,3,9.38,Non-decisive,rain,slippery,High,131,Medium
VRU,414,1722.9,669.5,5,11.68,Decisive,night,clear,Low,126,Good
VRU,415,1090.8,798.9,6,10.66,Decisive,motorway,sunny,High,127,Good
VRU,416,636.4666667,785.7,11,10.47,Decisive,fog,not visible,High,125,Medium
VRU,417,1126.7,844.4,6,11.09,Non-decisive,snow,slippery,Low,129,Good
VRU,418,339.4,717.55,2,11.64,Non-decisive,night,clear,Low,124,Good
VRU,419,971.7,691.9,1,8.7,Decisive,rain,slippery,High,122,Good
VRU,420,1899.7,777.9,5,9.71,Decisive,fog,not visible,High,104,Medium
VRU,421,443.5666667,800.2666667,5,11.49,Decisive,motorway,sunny,Low,126,Good
VRU,422,185.3,809.6,3,11.7,Decisive,fog,not visible,Low,127,Good
VRU,423,1203.45,827.4,16,10.49,Decisive,fog,not visible,High,132,Medium
VRU,424,1604.15,772.25,13,10.32,Non-decisive,fog,not visible,High,133,Good
VRU,425,106.15,786.25,13,9.48,Decisive,rain,slippery,High,118,Good
VRU,426,305.1333333,718.6,9,11.82,Non-decisive,night,clear,Low,128,Medium
VRU,427,1457.825,766.15,12,11.52,Decisive,snow,slippery,Low,134,Good
VRU,428,1041.1,844.9,3,10.32,Decisive,fog,not visible,High,133,Good
VRU,429,1110.9,851.1,1,9.59,Non-decisive,fog,not visible,High,135,Good
VRU,430,1487.857143,753.7285714,18,10.62,Decisive,night,clear,High,136,Good
VRU,431,491.775,763.225,8,12.8,Non-decisive,motorway,sunny,Low,129,Good
VRU,432,1424.825,783.975,10,11.21,Non-decisive,night,clear,Low,137,Medium
VRU,433,1455.5,693.5,12,12.1,Non-decisive,motorway,sunny,Low,138,Medium
VRU,434,676.7666667,755.9333333,15,10.85,Non-decisive,fog,not visible,High,130,Good
VRU,435,1273.15,819.9,4,11.08,Non-decisive,fog,not visible,Low,139,Medium
VRU,436,1779.125,806.225,15,12.41,Decisive,night,clear,Low,132,Medium
VRU,437,1158.7,828.4,10,10.09,Decisive,fog,not visible,High,140,Good
VRU,438,241.5666667,727.0666667,5,12.41,Decisive,night,clear,Low,131,Medium
VRU,439,680.8333333,771.5833333,12,11.39,Decisive,snow,slippery,Low,132,Medium
VRU,440,1180.25,791.75,17,11.52,Decisive,motorway,sunny,Low,141,Medium
VRU,441,186.3333333,719.1333333,9,11.17,Decisive,fog,not visible,Low,133,Good
VRU,442,320.15,824.7,6,11.08,Decisive,night,clear,Low,134,Good
VRU,443,1229.775,757.375,20,10.85,Decisive,motorway,sunny,High,142,Medium
VRU,444,1210.6,821.7,6,10.66,Decisive,rain,slippery,High,143,Medium
VRU,445,1417.9,761.7,12,11.6,Decisive,night,clear,Low,144,Medium
VRU,446,436.8666667,738.1666667,8,12.51,Non-decisive,motorway,sunny,Low,135,Good
VRU,447,154.8,562.8,3,9.94,Decisive,fog,not visible,High,120,Medium
VRU,448,820.2,819.3,4,11.49,Decisive,night,clear,Low,128,Medium
VRU,449,1512.4,769.1,17,12,Non-decisive,motorway,sunny,Low,145,Good
VRU,450,1871.95,725.75,10,9.46,Decisive,rain,slippery,High,108,Medium
VRU,451,915.4,838.6,5,10.18,Non-decisive,fog,not visible,High,134,Good
VRU,452,1398.5,850.75,7,11.02,Decisive,motorway,sunny,Low,146,Medium
VRU,453,1243.4,795.3,10,9.88,Non-decisive,fog,not visible,High,147,Good
VRU,454,1874.35,705.95,5,11.29,Non-decisive,rain,slippery,Low,111,Medium
VRU,455,1881.4,812.8,3,9.75,Decisive,fog,not visible,High,113,Medium
VRU,456,600.6,759.7,12,10.82,Decisive,motorway,sunny,High,136,Good
VRU,457,408.7,796.3333333,7,10.83,Decisive,snow,slippery,High,137,Medium
VRU,458,1088.166667,825.6333333,8,10.7,Non-decisive,snow,slippery,High,148,Good
VRU,459,592.3,735.7666667,11,11.7,Decisive,night,clear,Low,138,Medium
VRU,460,219.65,726.65,8,11.38,Decisive,night,clear,Low,139,Medium
VRU,461,1902,835.6,3,10.51,Non-decisive,fog,not visible,High,119,Medium
VRU,462,1873.2,763.9,6,12.25,Decisive,motorway,sunny,Low,121,Medium
VRU,463,11.75,730.7,8,12.31,Decisive,night,clear,Low,76,Medium
VRU,464,1122,816.6,10,11.25,Decisive,rain,slippery,Low,149,Good
VRU,465,1441.633333,746.9333333,11,11.4,Decisive,night,clear,Low,150,Good
VRU,466,272.2,831.9,6,11.38,Decisive,night,clear,Low,140,Good
VRU,467,1260.3,770.425,9,12.92,Non-decisive,motorway,sunny,Low,151,Medium
VRU,468,1816.1,624.2,2,11.18,Decisive,motorway,sunny,Low,128,Medium
VRU,469,1109.766667,791.3666667,14,11.33,Decisive,snow,slippery,Low,152,Good
VRU,470,1662.8,833.3,3,10.15,Decisive,fog,not visible,High,135,Good
VRU,471,1362.366667,720.8666667,17,9.51,Decisive,rain,slippery,High,153,Medium
VRU,472,805.6666667,791.5,17,11.22,Decisive,snow,slippery,Low,119,Medium
VRU,473,1403.25,778.55,7,11.78,Decisive,motorway,sunny,Low,154,Medium
VRU,474,135.8,716.9,4,10.66,Decisive,fog,not visible,High,125,Medium
VRU,475,1027.4,819,6,11.36,Non-decisive,fog,not visible,Low,155,Good
VRU,476,98.95,725.7,6,11,Decisive,snow,slippery,High,123,Good
VRU,477,975.9,813.5,5,9.95,Decisive,rain,slippery,High,145,Good
VRU,478,1850.9,832.3,2,11.11,Decisive,snow,slippery,Low,139,Medium
VRU,479,1083.3,869.6,4,11.9,Decisive,night,clear,Low,156,Medium
VRU,480,33.7,812,2,10.28,Decisive,rain,slippery,High,101,Medium
VRU,481,571.5,868.8,7,11.28,Decisive,snow,slippery,Low,141,Medium
VRU,482,1722.2,737.2,11,10.67,Decisive,snow,slippery,High,140,Good
VRU,483,558.5,776.4,14,11.5,Decisive,fog,not visible,Low,142,Medium
VRU,484,1018.5,875.1,8,11.03,Decisive,snow,slippery,Low,157,Medium
VRU,485,1810.8,797.6,8,12.15,Non-decisive,night,clear,Low,141,Medium
VRU,486,1113.625,757.025,9,11.41,Decisive,snow,slippery,Low,158,Medium
VRU,487,1401.925,768.325,13,11.42,Decisive,rain,slippery,Low,159,Medium
VRU,488,70.7,716.7,18,11.78,Decisive,night,clear,Low,115,Medium
VRU,489,1285.35,797.7,13,10.68,Decisive,snow,slippery,High,160,Medium
VRU,490,1724.4,773.25,25,11.43,Decisive,snow,slippery,Low,143,Medium
VRU,491,1714.525,765.875,16,10.16,Decisive,fog,not visible,High,148,Good
VRU,492,1773.1,797,6,11,Non-decisive,fog,not visible,High,142,Medium
VRU,493,1349.633333,748.4666667,9,10.53,Non-decisive,fog,not visible,High,161,Medium
VRU,494,707.8,795.95,6,12.03,Decisive,motorway,sunny,Low,143,Medium
VRU,495,1734.5,788.4,15,11.07,Non-decisive,night,clear,Low,149,Good
VRU,496,1405,801.65,10,11.36,Decisive,fog,not visible,Low,162,Medium
VRU,497,565.0333333,834.8,9,9.72,Decisive,fog,not visible,High,144,Medium
VRU,498,1394.975,791.775,11,10.96,Decisive,fog,not visible,High,163,Medium
VRU,499,126.4,705.3,8,11.29,Non-decisive,snow,slippery,Low,130,Good
VRU,500,362.2,698.5,7,10.89,Non-decisive,rain,slippery,High,145,Good
VRU,501,307.7,800.7,16,11.75,Decisive,night,clear,Low,146,Medium
VRU,502,206.45,787.5,6,11.4,Decisive,fog,not visible,Low,143,Medium
VRU,503,15.5,733.9,8,12.32,Decisive,night,clear,Low,106,Medium
VRU,504,1598.5,758.05,11,10.94,Non-decisive,night,clear,High,155,Good
VRU,505,1647.666667,794.7,15,10.08,Decisive,fog,not visible,High,152,Good
VRU,506,1269.7,746.9,4,11.78,Decisive,night,clear,Low,164,Good
VRU,507,1746.133333,746.2,7,11.82,Decisive,motorway,sunny,Low,147,Good
VRU,508,779.55,806.2,5,11.35,Decisive,night,clear,Low,131,Medium
VRU,509,1254.525,750.1,18,11.99,Non-decisive,night,clear,Low,165,Medium
VRU,510,1356.2,860.5,9,10.38,Non-decisive,rain,slippery,High,166,Medium
VRU,511,1711.5,830.5,4,10.65,Non-decisive,fog,not visible,High,156,Medium
VRU,512,1283.2,757.7,7,9.72,Decisive,fog,not visible,High,167,Medium
VRU,513,444.3875,764.75,13,11.55,Non-decisive,motorway,sunny,Low,147,Good
VRU,514,489.65,755.55,16,11.58,Non-decisive,night,clear,Low,148,Good
VRU,515,277.6,733.25,11,10.9,Non-decisive,snow,slippery,High,149,Good
VRU,516,1564,867.9,3,12.33,Non-decisive,motorway,sunny,Low,157,Medium
VRU,517,623.7,775.8333333,10,10.91,Decisive,night,clear,High,150,Good
VRU,518,1323.85,842.9,3,9.67,Decisive,fog,not visible,High,168,Medium
VRU,519,1633.4,744.6,1,12.63,Decisive,motorway,sunny,Low,158,Medium
VRU,520,652.7,786.2,5,11.07,Decisive,motorway,sunny,Low,151,Medium
VRU,521,360.7,795.2,9,11.53,Decisive,night,clear,Low,152,Good
VRU,522,303.8,654,2,12.18,Decisive,motorway,sunny,Low,153,Medium
VRU,523,807.9,787.2,9,11.34,Non-decisive,snow,slippery,Low,146,Medium
VRU,524,1353.65,760.5,10,11.3,Decisive,night,clear,Low,169,Medium
VRU,525,1417.95,809.85,17,11.62,Decisive,motorway,sunny,Low,170,Medium
VRU,526,1414.55,846.55,5,10.77,Decisive,snow,slippery,High,171,Medium
VRU,527,584.7,804,8,10.93,Decisive,snow,slippery,High,154,Medium
VRU,528,1172.366667,771.8666667,12,11.88,Decisive,night,clear,Low,172,Medium
VRU,529,1472.35,785.575,10,9.8,Decisive,rain,slippery,High,173,Good
VRU,530,1642.95,760.2,8,11.84,Decisive,motorway,sunny,Low,174,Good
VRU,531,84.3,775.7,8,10.02,Decisive,fog,not visible,High,132,Medium
VRU,532,1821.6,826.2,4,10.5,Decisive,night,clear,High,151,Medium
VRU,533,1160.775,747.45,6,10.7,Non-decisive,snow,slippery,High,175,Medium
VRU,534,537,750.5,25,10.63,Decisive,rain,slippery,High,156,Medium
VRU,535,1587.3,851,4,11.28,Decisive,snow,slippery,Low,176,Medium
VRU,536,1393.7,765.2666667,10,11.7,Decisive,motorway,sunny,Low,177,Medium
VRU,537,1581.8,784.6,10,11.98,Decisive,night,clear,Low,178,Good
VRU,538,989.5,827,6,9.78,Non-decisive,rain,slippery,High,174,Good
VRU,539,1689.2,713.4,8,12.09,Decisive,motorway,sunny,Low,172,Medium
VRU,540,162.3,751.25,13,11.07,Decisive,fog,not visible,Low,155,Good
VRU,541,1731.45,733.3,7,11.04,Decisive,snow,slippery,Low,175,Medium
VRU,542,1544.95,772.7,13,11.88,Decisive,night,clear,Low,179,Medium
VRU,543,1063.9,812.1,5,12.33,Decisive,motorway,sunny,Low,176,Medium
VRU,544,905.15,802.25,8,11.65,Decisive,night,clear,Low,170,Medium
VRU,545,1090.866667,741.5333333,11,11.47,Non-decisive,motorway,sunny,Low,180,Medium
VRU,546,1849.6,724.7,8,10.77,Decisive,fog,not visible,High,160,Medium
VRU,547,873.4,830.9,2,10.82,Non-decisive,fog,not visible,High,121,Medium
VRU,548,1554.4,787.5,6,11.57,Non-decisive,fog,not visible,Low,181,Good
VRU,549,544.1,605.9,3,9.72,Decisive,fog,not visible,High,157,Medium
VRU,550,1029.35,811.35,9,11.8,Decisive,night,clear,Low,178,Good
VRU,551,167.15,725.1,7,12.03,Decisive,motorway,sunny,Low,158,Medium
VRU,552,772.7,775.7,2,10.57,Decisive,fog,not visible,High,139,Medium
VRU,553,1345,863.6,5,10.15,Decisive,rain,slippery,High,182,Medium
VRU,554,344.1,816.2,7,11.57,Decisive,night,clear,Low,159,Medium
VRU,555,66,657.2,9,11.85,Decisive,night,clear,Low,136,Good
VRU,556,1276.1,828.1,15,10.72,Decisive,fog,not visible,High,183,Medium
VRU,557,59.05,778,5,13.01,Decisive,motorway,sunny,Low,138,Medium
VRU,558,1247.8,868.1,7,11.16,Decisive,motorway,sunny,Low,184,Medium
VRU,559,392.0666667,731.4,12,11.68,Decisive,snow,slippery,Low,160,Medium
VRU,560,314.3,730.2,12,10.71,Decisive,snow,slippery,High,161,Medium
VRU,561,318.85,717.05,15,11.17,Non-decisive,snow,slippery,Low,162,Medium
VRU,562,1712.8,748.7333333,12,10.63,Decisive,fog,not visible,High,180,Medium
VRU,563,1485.2,835.7,10,10.34,Decisive,fog,not visible,High,185,Good
VRU,564,1359,838.8,5,10.64,Non-decisive,fog,not visible,High,186,Medium
VRU,565,349.75,796.55,5,11.34,Non-decisive,snow,slippery,Low,163,Medium
VRU,566,421.425,740.65,22,10.79,Decisive,snow,slippery,High,164,Good
VRU,567,1357.8,762.0666667,7,11.19,Decisive,snow,slippery,Low,187,Medium
VRU,568,472.9,847.3,8,12.08,Decisive,night,clear,Low,165,Medium
VRU,569,1260.5,823.9,11,10.43,Non-decisive,fog,not visible,High,188,Medium
VRU,570,908,762.6,6,12.04,Decisive,night,clear,Low,137,Medium
VRU,571,537.15,727.7,20,13.03,Decisive,motorway,sunny,Low,166,Medium
VRU,572,124.6,770.3,11,10.78,Decisive,rain,slippery,High,151,Medium
VRU,573,1416.75,754.8,25,10.33,Decisive,fog,not visible,High,189,Medium
VRU,574,718.6,832.9,6,9.22,Decisive,rain,slippery,High,167,Medium
VRU,575,1567.22,787.74,11,9.83,Decisive,rain,slippery,High,190,Good
VRU,576,820.4333333,767.9,4,9.95,Decisive,fog,not visible,High,153,Medium
VRU,577,1904.6,727.1,3,10.97,Non-decisive,snow,slippery,High,120,Medium
VRU,578,506.55,843.95,4,11.67,Decisive,motorway,sunny,Low,168,Medium
VRU,579,1525.1,845.7,8,11.49,Non-decisive,night,clear,Low,191,Good
VRU,580,1017.8,830.85,13,10.51,Decisive,fog,not visible,High,179,Medium
VRU,581,1276.566667,798.4,6,10.2,Decisive,rain,slippery,High,192,Medium
VRU,582,1650.25,770.525,17,11.15,Decisive,snow,slippery,Low,193,Medium
VRU,583,1697.4,684.4,7,9.82,Decisive,fog,not visible,High,194,Medium
VRU,584,798.95,811.35,3,11.37,Decisive,snow,slippery,Low,169,Medium
VRU,585,742.8,847.9,9,12.27,Decisive,motorway,sunny,Low,171,Medium
VRU,586,69.35,705.15,11,9.5,Decisive,rain,slippery,High,141,Medium
VRU,587,706.5,860.05,9,9.71,Decisive,night,clear,High,173,Good
VRU,588,1335.733333,769.0166667,13,11.4,Decisive,fog,not visible,Low,195,Medium
VRU,589,675,834.2,3,10.06,Non-decisive,fog,not visible,High,172,Medium
VRU,590,519.2,772.9,14,11.19,Decisive,motorway,sunny,Low,175,Medium
VRU,591,1738.45,713.35,9,10.86,Non-decisive,rain,slippery,High,184,Medium
VRU,592,555.38,764,20,12.08,Decisive,motorway,sunny,Low,176,Medium
VRU,593,1362.65,769.8,11,12.15,Decisive,motorway,sunny,Low,196,Medium
VRU,594,1708.033333,792.9333333,11,10.43,Decisive,rain,slippery,High,197,Medium
VRU,595,1116,744.3,9,10.43,Decisive,fog,not visible,High,193,Medium
VRU,596,1480.75,817.4,6,11.58,Non-decisive,night,clear,Low,198,Medium
VRU,597,649.35,753.3,17,10.42,Non-decisive,fog,not visible,High,177,Medium
VRU,598,839.65,771.15,13,10.68,Non-decisive,fog,not visible,High,161,Medium
VRU,599,642.4,828.7,6,12.45,Non-decisive,motorway,sunny,Low,181,Good
VRU,600,1635,683.6,5,12.39,Decisive,motorway,sunny,Low,199,Medium
VRU,601,175.55,722,8,10.18,Non-decisive,rain,slippery,High,167,Medium
VRU,602,1197.6,793.45,11,11.8,Decisive,motorway,sunny,Low,194,Medium
VRU,603,17.5,705.6,16,10.8,Decisive,night,clear,High,110,Medium
VRU,604,1682.15,734.15,10,12.12,Decisive,night,clear,Low,200,Medium
VRU,605,1506.5,727,5,10.14,Decisive,fog,not visible,High,201,Good
VRU,606,1043.266667,766.7666667,9,9.81,Non-decisive,fog,not visible,High,190,Good
VRU,607,1832.2,757.25,8,12.27,Decisive,night,clear,Low,164,Good
VRU,608,676.3,778.2,4,11.23,Non-decisive,night,clear,Low,182,Medium
VRU,609,959.2,805.2,5,9.94,Decisive,fog,not visible,High,185,Good
VRU,610,1479.1,772.6,9,10.81,Non-decisive,snow,slippery,High,202,Good
VRU,611,1362.2,819.8,7,10.38,Decisive,fog,not visible,High,203,Medium
VRU,612,1320.66,766.18,23,10.25,Decisive,fog,not visible,High,204,Medium
VRU,613,1852.1,715,13,11.43,Non-decisive,night,clear,Low,161,Medium
VRU,614,246.9,767.4,9,9.44,Decisive,rain,slippery,High,169,Medium
VRU,615,200.8,730.4333333,18,10.41,Decisive,fog,not visible,High,170,Medium
VRU,616,1766,777.675,10,9.79,Decisive,fog,not visible,High,165,Medium
VRU,617,693.4333333,750.9666667,11,10.85,Decisive,snow,slippery,High,183,Medium
VRU,618,1373.4,740.5,13,11.28,Decisive,rain,slippery,Low,205,Medium
VRU,619,885.6,803.3,8,11.79,Decisive,night,clear,Low,159,Medium
VRU,620,1702.4,720.2,6,11.62,Decisive,night,clear,Low,206,Medium
VRU,621,87.56666667,740.0333333,16,10.99,Decisive,motorway,sunny,High,150,Good
VRU,622,636.45,772.125,19,12.56,Decisive,motorway,sunny,Low,184,Medium
VRU,623,762.1,716,2,12.75,Non-decisive,motorway,sunny,Low,186,Medium
VRU,624,538.65,824.7,16,9.93,Decisive,fog,not visible,High,180,Medium
VRU,625,1502,790.2,15,11.05,Decisive,snow,slippery,Low,207,Good
VRU,626,1163.7,778,7,10.39,Non-decisive,fog,not visible,High,197,Medium
VRU,627,1725.88,795.98,18,11.73,Decisive,night,clear,Low,208,Good
VRU,628,1523.08,770.34,19,9.91,Decisive,rain,slippery,High,209,Good
VRU,629,354.4666667,766.5,14,10.67,Decisive,fog,not visible,High,174,Good
VRU,630,151.05,763.25,5,11.18,Non-decisive,snow,slippery,Low,171,Medium
VRU,631,1082.7,762.6,6,9.59,Non-decisive,fog,not visible,High,199,Medium
VRU,632,1280.4,734.4,5,12.34,Decisive,motorway,sunny,Low,210,Medium
VRU,633,1762.8,730.7,6,10.38,Non-decisive,fog,not visible,High,188,Medium
VRU,634,1873.4,742.925,17,11.73,Decisive,rain,slippery,Low,153,Medium
VRU,635,1188.1,755.2,8,11.74,Decisive,night,clear,Low,206,Medium
VRU,636,1429.725,762.175,16,12.05,Decisive,night,clear,Low,211,Good
VRU,637,1659.3,708.6,13,10.89,Decisive,motorway,sunny,High,212,Good
VRU,638,232.5,715.4,3,11.03,Non-decisive,night,clear,Low,178,Good
VRU,639,1902.65,798.2,31,12.59,Decisive,motorway,sunny,Low,131,Medium
VRU,640,1470.333333,774.4333333,19,10.68,Decisive,fog,not visible,High,213,Good
VRU,641,675.5,736.3,6,12.53,Decisive,motorway,sunny,Low,187,Medium
VRU,642,1277.96,778.56,18,10.06,Decisive,fog,not visible,High,214,Good
